# minimal_valid_fraction ::  30.00
# operating on CRU TS4.04 Mean Temperature
# <a href=http://climexp.knmi.nl/select.cgi?field=cru4_tmp>climexp.knmi.nl/select.cgi?field=cru4_tmp</a>
# file :: CRUData/cru_ts4.04.1901.2019.tmp.dat.nc
# title :: spatial statistic of CRU TS4.04 Mean Temperature
# cdi :: Climate Data Interface version 1.9.8 (https://mpimet.mpg.de/cdi)
# source :: Run ID = 2004151855. Data generated from:tmp.2004011744.dtb
# institution :: KNMI Climate Explorer and Data held at British Atmospheric Data Centre, RAL, UK.
# references :: Information on the data is available at http://badc.nerc.ac.uk/data/cru/
# comment :: Access to these data is available to any registered CEDA user.
# contact :: support@ceda.ac.uk
# cdo :: Climate Data Operators version 1.9.8 (https://mpimet.mpg.de/cdo)
# geospatial_lat_max ::     90.0
# geospatial_lon_min ::   -180.0
# geospatial_lon_units :: degrees_east
# geospatial_lon_resolution ::      0.5
# time_coverage_start :: 1901-01-15
# time_coverage_end :: 2019-12-15
# climexp_url :: https://climexp.knmi.nl/select.cgi?cru4_tmp
# scripturl01 :: https://climexp.knmi.nl/get_index.cgi?email=$id&field=cru4_tmp&gridpoints=false&intertype=nearest&lat1=54&lat2=55&lon1=-73&lon2=-69&masktype=all&minfac=30
# history ::  2021-07-14 17:22:31 bin/get_index CRUData/cru_ts4.04.1901.2019.tmp.dat.nc -73 -69 54 55 dipole no minfac 30 nearest lsmask CRUData/lsmask_05.nc all cru4_tmp_-73--69E_54-55N_n\nWed May 27 12:31:59 2020: cdo -L -r -f nc4 -z zip selvar,tmp tmp/cru_ts4.04.1901.2019.tmp.dat.nc cru_ts4.04.1901.2019.tmp.dat.nc\nWed 15 Apr 2020 19:58:33 BST : User ianharris : Program makegridsauto.for called by update.for
# ave_region :: lon=  -73.000  -69.000, lat=   54.000   55.000
# averaging anomalies over region lon=  -73.000  -69.000, lat=   54.000   55.000
# tmp [degrees Celsius] near-surface temperature
 1953  -23.48605      -21.05476      -14.20491      -3.199694       1.345241       8.045776       13.14524       10.92638       5.863800      0.3235886E-01  -6.279987      -20.06665    
 1954  -28.50484      -19.07938      -15.26143      -10.62861       2.138265       10.58236       12.40061       11.15675       6.250611     -0.3052354E-01  -9.367411      -18.18712    
 1955  -21.43129      -21.58044      -17.34218      -6.542336       2.213418       11.39455       13.15797       12.43259       5.425765       1.181364      -6.005982      -17.00161    
 1956  -18.60545      -20.98704      -18.95537      -7.005141      -2.954682       6.370700       11.43221       10.11978       4.650841      0.6822821      -9.436658      -23.90506    
 1957  -30.23060      -21.07385      -12.32431      -7.542641     -0.8418765       8.107818       12.20744       10.03213       6.463570      0.1947823      -8.092487      -16.86787    
 1958  -19.00575      -18.80629      -9.461126      -6.547706       1.038265       6.801147       12.27016       10.50122       5.825994      -1.774006      -9.636429      -22.37584    
 1959  -19.62561      -27.31787      -18.81718      -7.404530       1.870470       8.207971       14.10252       11.32047       6.976529      -1.648853      -10.39954      -18.41833    
 1960  -21.42554      -15.00583      -19.21657      -8.966801       3.326683       9.626453       12.02607       11.40137       5.994782     -0.9954116E-01  -7.574540      -19.27492    
 1961  -26.86909      -23.57393      -17.20430      -3.618023      0.9575882       7.526912       12.33857       11.51395       7.182741      0.3572058      -5.586887      -13.35069    
 1962  -26.88029      -27.91104      -11.36741      -10.07861      0.5891058       7.946159       12.01948       11.25797       5.857206      0.3755352      -8.131364      -18.59341    
 1963  -23.72378      -24.41833      -19.48506      -5.680218      0.8335274E-01   7.858735       12.72661       9.969782       3.944935      0.5326647      -6.236811      -21.15705    
 1964  -22.65553      -21.74233      -20.05300      -8.029147       1.176300       6.839565       12.11978       10.32592       5.507282      -2.080600      -9.262040      -19.93666    
 1965  -25.36250      -23.31741      -16.41665      -8.716188      0.9510705       8.289335       10.03880       8.976834       4.776071      -2.761429      -10.54992      -19.93658    
 1966  -18.72477      -19.09923      -13.21688      -4.749541     -0.4489293       8.582971       11.81372       11.40084       6.150306     -0.2118882      -7.242334      -18.46151    
 1967  -24.84809      -26.91726      -20.14809      -10.71626      0.2444764       9.514565       13.10207       11.60789       6.038800     -0.4908237E-01  -8.024235      -16.67508    
 1968  -25.64387      -21.16273      -17.54134      -5.523318       1.482665       8.195318       11.48956       8.625917       8.882282       2.600459      -8.656517      -15.98182    
 1969  -17.92515      -17.56235      -14.75461      -11.96611     -0.2798352       7.271235       12.08865       11.30774       3.757511      -2.167641      -5.487041      -16.36864    
 1970  -23.67577      -24.52324      -15.01749      -8.541800      -1.003994       7.652370       12.95237       12.23274       5.600841       1.338188      -7.868022      -22.34333    
 1971  -23.38190      -22.69908      -14.64249      -6.074006       1.214182       7.576835       11.94539       10.10138       6.569935      0.8759173      -9.324923      -22.53098    
 1972  -26.41089      -26.34241      -19.98567      -8.760283      -1.397935       6.933200       11.88305       9.370317       4.695317      -3.499158      -10.81787      -26.80430    
 1973  -23.99264      -24.54226      -13.79832      -6.892259       2.269170       9.883353       13.78289       12.96955       5.969323      0.5878057      -7.663187      -16.17485    
 1974  -28.75514      -23.04302      -20.32861      -10.03528      0.1251531       10.35153       13.46334       11.30751       4.338570      -3.949234      -7.962117      -17.34931    
 1975  -26.09264      -22.09325      -17.14817      -9.254376       1.613724       10.23903       13.93926       11.61993       6.351070      0.4004587      -7.962193      -21.41273    
 1976  -25.55614      -23.64786      -19.83452      -7.635818       1.807435       9.739871       12.92645       10.43918       4.626070      -2.324312      -9.687346      -22.79310    
 1977  -20.94494      -20.94908      -11.04863      -8.542259       1.726988       8.832512       11.12691       10.34501       4.956976      0.3191706      -5.399922      -19.41833    
 1978  -24.97408      -18.96894      -20.69119      -8.210894       2.033276       7.152447       11.84585       10.37055       3.588647      -2.348853      -12.09218      -18.89364    
 1979  -21.00606      -24.94847      -14.94702      -5.810741       3.413724       9.614411       12.65191       10.33888       5.145011     -0.7239295      -8.567793      -17.21258    
 1980  -20.47515      -22.15575      -14.89847      -6.604147       2.282282       7.551759       12.05099       13.30092       4.425765      -1.668177      -9.049846      -23.61879    
 1981  -23.04432      -14.77347      -10.27439      -8.347858      0.6204705       7.646006       12.68956       12.01349       7.563188     -0.1497706      -6.993176      -14.94947    
 1982  -24.41948      -25.06733      -18.04150      -11.05361       1.376377       8.676224       12.33259       9.700764       5.751070     -0.1803706      -8.486658      -20.19218    
 1983  -24.79794      -23.12309      -16.31611      -5.029682      0.2578177       9.964412       11.92024       11.00789       7.007665     -0.2493118      -8.517717      -21.39302    
 1984  -27.66780      -19.49755      -16.79241      -5.417412       1.425918       8.201377       12.96388       12.22024       4.951147      0.1256882      -7.780446      -20.75484    
 1985  -22.82554      -20.86135      -16.79817      -9.323165     -0.5173355       9.700765       12.55168       11.91970       7.519705      0.1068235      -9.312269      -20.88773    
 1986  -23.50552      -21.89287      -18.57884      -4.735588       2.389182       6.026377       11.93857       11.23243       4.638417      -2.892717      -13.13052      -18.89908    
 1987  -22.43750      -21.12485      -14.22256      -4.141724      0.7641823       8.314488       12.27070       10.70743       7.206900     -0.7427940      -8.718711      -18.31242    
 1988  -24.52347      -24.30468      -15.18613      -4.899082       2.595547       7.257818       12.84555       11.52615       5.781976     -0.3500000      -7.162117      -22.08743    
 1989  -24.53037      -25.05460      -19.82907      -6.823241       2.127217       10.06418       11.83328       10.58297       6.488953     -0.8115059      -11.08075      -22.48167    
 1990  -23.70468      -26.33597      -16.47347      -8.416342      0.2953177       8.539489       12.72055       11.75843       4.689029      -1.199082      -8.837346      -20.56757    
 1991  -29.62991      -22.85491      -15.21673      -8.360283      0.5580470       8.882895       12.90099       12.06365       5.513265     -0.1991589      -6.737576      -21.56219    
 1992  -23.98098      -26.67355      -19.21673      -10.12271     -0.5413413       6.446006       10.36986       10.50138       6.245088     -0.8683293      -10.78060      -20.13022    
 1993  -24.41879      -27.26794      -18.01680      -7.609900       1.651376       8.557971       13.32599       11.90122       5.232282      -2.843176      -10.76825      -20.83628    
 1994  -28.89363      -25.04908      -16.66036      -8.898165      0.1763765       9.389336       12.77039       10.06380       6.594706       1.813112      -6.774540      -17.98674    
 1995  -23.26135      -25.53014      -17.03528      -6.354989     -0.2108177       9.376988       13.61411       11.94516       5.475994      0.9072820      -9.287270      -19.38720    
 1996  -25.21803      -21.05552      -16.53582      -5.542412     -0.5983177       9.164488       12.47001       12.28872       6.763647     -0.8180235      -7.193787      -15.33674    
 1997  -22.78098      -24.85483      -19.23567      -7.954530      0.5134941       9.039183       12.54509       11.17599       6.669705      0.6932357E-01  -9.318329      -17.41227    
 1998  -23.38651      -19.51066      -16.07915      -4.829606       3.920394       10.00161       13.50130       12.02615       7.775611     -0.1165879E-01  -7.937117      -16.43137    
 1999  -23.42500      -19.34287      -11.37976      -4.904912       4.813953       10.76449       13.45766       12.03251       8.607435      -1.443024      -8.198929      -15.17500    
 2000  -23.79947      -21.79279      -12.12945      -7.973165       1.388800       7.614336       13.42001       12.90743       5.951070     -0.4492353      -5.899693      -17.85621    
 2001  -24.29295      -23.74878      -12.17999      -7.129529       5.420012       9.639107       13.33865       12.83259       6.963571       1.144400      -6.618252      -12.57492    
 2002  -25.28037      -24.90460      -18.59801      -7.898241     -0.5046824       7.876759       13.00766       12.28243       7.194935     -0.7433294      -10.23689      -16.86258    
 2003  -21.96311      -25.41772      -20.49134      -9.367259       3.257283       9.026912       13.03888       12.45743       7.525841      0.7942468      -6.887270      -14.73750    
 2004  -24.13781      -20.81173      -16.13551      -7.873088     -0.3671824       7.920165       13.05138       11.20130       6.394782       1.581747      -7.524846      -21.33060    
 2005  -26.49947      -20.71756      -15.26711      -4.304988       4.113112       10.32676       13.87016       12.11372       7.744705       2.150459      -7.068405      -18.08719    
 2006  -20.47431      -21.73650      -10.94257      -3.210970       4.613799       10.53926       13.75766       11.24486       6.838418      0.9255350      -5.955752      -14.51242    
 2007  -21.08106      -21.44333      -17.55430      -6.567259      0.2705471       9.489030       13.47001       11.31349       5.851147       1.188341      -9.312040      -20.85575    
 2008  -23.13045      -23.56112      -18.62961      -4.798470       3.588418       10.79486       14.93243       13.35721       6.876070       1.075382      -7.474311      -20.88681    
 2009  -24.95644      -20.66127      -17.04809      -6.416800     -0.2858176       9.264030       13.70736       11.71388       6.582282      -1.168329      -5.399464      -14.54394    
 2010  -19.21197      -17.13742      -12.28567      -2.435970       2.489106       8.508047       14.10153       13.89486       7.313494       1.306594      -4.843864      -14.10759    
 2011  -19.06902      -22.89264      -17.01044      -8.891647      0.6641058       8.957818       13.35153       13.22607       7.282511       1.431976      -6.155523      -16.85598    
 2012  -23.58060      -21.53620      -15.14150      -6.410512       2.907664       10.37615       13.95774       13.85122       8.088111      0.8884174      -6.843405      -15.17492    
 2013  -23.03075      -21.25483      -10.69840      -6.960741       1.764182       7.932894       13.47032       11.98857       6.426147       1.875688      -8.668023      -23.21181    
 2014  -22.62454      -23.00506      -20.67938      -8.422859       2.413800       11.02676       13.70782       13.21342       5.495011       2.213036      -9.749311      -17.00560    
 2015  -27.31787      -29.07377      -19.77294      -7.504606       1.720547       9.001530       12.79509       12.98918       6.976376      -1.099312      -7.942793      -15.74257    
 2016  -20.30568      -22.61089      -18.02286      -10.49165       2.389106       9.270547       13.23903       12.58266       6.913647     -0.7050648      -6.886658      -20.31818    
 2017  -19.95575      -22.19847      -17.06113      -7.491724       2.001529       9.207971       12.62032       11.52630       7.632664       2.007359      -8.312040      -17.71894    
 2018  -24.70545      -23.87922      -11.24847      -9.547782      -1.322782       6.777371       13.69539       12.18282       5.957511      -2.655141      -10.58045      -17.88129    
 2019  -24.36818      -22.62416      -16.45445      -7.329606       1.719859       9.276453       12.98918       12.43865       6.607053       1.625306      -8.362347      -16.80637    
